title,park,date,phone,rating,cc,location.latitude,location.longitude,location.human_address2,datayear,day,park_address,address,city,state,zip,community,geocode_address,lat,long,osm_type,display_name,class,type,communitiy,community_match
The Great Debaters,Harold Washington Playlot Park,,(312) 747-6620 ,PG-13,Yes,41.800598,-87.584362,"{""address"": ""5200 S. Hyde Park Blvd."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,5200 S. Hyde Park Blvd.,Chicago,IL,,HYDE PARK,"5200 S. Hyde Park Blvd., Chicago, IL",41.8008811,-87.585048058448,way,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",amenity,place_of_worship,HYDE PARK,Yes
Jurassic World,Shedd Park,,(773) 762-3168,PG-13,Yes,41.849847,-87.716566,"{""address"": ""3660 W. 23rd St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,3660 W. 23rd St.,Chicago,IL,,SOUTH LAWNDALE,"3660 W. 23rd St., Chicago, IL",41.8499165345611,-87.71650304616149,way,"3660, West 23rd Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",place,house,SOUTH LAWNDALE,Yes
Daddy Day Care,Avondale Park,,(773) 478-1410,PG,Yes,41.941088,-87.714,"{""address"": ""3516 W. School St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,3516 W. School St.,Chicago,IL,,AVONDALE,"3516 W. School St., Chicago, IL",41.9412692,-87.71526209789735,way,"Avondale Park Fieldhouse, 3516, West School Street, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre,AVONDALE,Yes
The Good Dinosaur,Riis Park,,(312) 746-5363 ,PG,Yes,41.923817,-87.779347,"{""address"": ""6100 W. Fullerton Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,6100 W. Fullerton Ave.,Chicago,IL,,BELMONT CRAGIN,"6100 W. Fullerton Ave., Chicago, IL",41.9241735,-87.77856037456571,way,"Riis Park Fieldhouse, 6100, West Fullerton Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",building,public,BELMONT CRAGIN,Yes
Inside Out,Shabbona Park,,(773) 685-6205,PG,Yes,41.945407,-87.800259,"{""address"": ""6935 W. Addison St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,6935 W. Addison St.,Chicago,IL,,LAKE VIEW,"6935 W. Addison St., Chicago, IL",41.9472893,-87.6519015,way,"West Addison Street, Wrigleyville, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",highway,secondary,LAKE VIEW,Yes
Minions,Ward (Aaron Montgomery) Park,,(312) 742-7895,PG,Yes,41.892878,-87.640952,"{""address"": ""630 N. Kingsbury St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,630 N. Kingsbury St.,Chicago,IL,,NEAR NORTH SIDE,"630 N. Kingsbury St., Chicago, IL",41.89335016583472,-87.64121581461724,way,"630, North Kingsbury Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60654, United States",place,house,NEAR NORTH SIDE,Yes
Jurassic World,Kedvale Park,,(312) 742-7543,PG-13,Yes,41.906237,-87.730323,"{""address"": ""4134 W. Hirsch St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,4134 W. Hirsch St.,Chicago,IL,,HUMBOLDT PARK,"4134 W. Hirsch St., Chicago, IL",41.90637325,-87.73043278541579,way,"Kedvale Park Fieldhouse, 4134, West Hirsch Street, Beat 2534, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States",leisure,sports_centre,HUMBOLDT PARK,Yes
A League of Their Own,Gompers Park,,(773) 685-3270,PG,,41.97542,-87.734518,"{""address"": ""4222 W. Foster Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,4222 W. Foster Ave.,Chicago,IL,,NORTH PARK,"4222 W. Foster Ave., Chicago, IL",41.9758471,-87.7344154037823,way,"Gompers Park Fieldhouse, 4222-4224, West Foster Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",leisure,sports_centre,NORTH PARK,Yes
Poltergeist (2015),Tuley Park,,(312) 747-6763,PG-13,Yes,41.730111,-87.60948,"{""address"": ""501 E. 90th Pl."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,501 E. 90th Pl.,Chicago,IL,,CHATHAM,"501 E. 90th Pl., Chicago, IL",41.7301331,-87.61119968065823,way,"Tuley Park Fieldhouse, 501, East 90th Place, Dauphin Park, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",leisure,sports_centre,CHATHAM,Yes
Wall-E,La Villita Park,,312-746-5962,G,Yes,41.840355,-87.699996,"{""address"": ""2800 S. Sacramento"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,2800 S. Sacramento,Chicago,IL,,NORTH LAWNDALE,"2800 S. Sacramento, Chicago, IL",41.8659543,-87.7008088,way,"South Sacramento Drive, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",highway,secondary,NORTH LAWNDALE,Yes
Despicable Me,Ronan Park,,(312) 742-7516,PG,Yes,41.972114,-87.704547,"{""address"": ""3000 W. Argyle St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,3000 W. Argyle St.,Chicago,IL,,ALBANY PARK,"3000 W. Argyle St., Chicago, IL",41.97254315,-87.7045561599081,way,"River Park Boat House, 3000, West Argyle Street, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",building,boathouse,ALBANY PARK,Yes
Jurassic World,Bessemer Park,,(312) 747-6023,PG-13,,41.733131,-87.555461,"{""address"": ""8930 S. Muskegon Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,8930 S. Muskegon Ave.,Chicago,IL,,SOUTH CHICAGO,"8930 S. Muskegon Ave., Chicago, IL",41.7328665,-87.55641629145495,way,"Bessemer Park Fieldhouse, 8930, South Muskegon Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre,SOUTH CHICAGO,Yes
Pitch Perfect 2,Columbus Park,,(773) 287-7641,PG-13,Yes,41.873838,-87.76459,"{""address"": ""500 S. Central Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,500 S. Central Ave.,Chicago,IL,,AUSTIN,"500 S. Central Ave., Chicago, IL",41.8738619,-87.76615444706053,way,"Columbus Park Fieldhouse, 500, South Central Avenue, Austin, Chicago, Cook County, Illinois, 60644, United States",leisure,sports_centre,AUSTIN,Yes
Spare Parts,Langley Playlot Park,,(312) 747-6576,PG-13,Yes,41.690007,-87.605916,"{""address"": ""11255 S. Langley Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,11255 S. Langley Ave.,Chicago,IL,,PULLMAN,"11255 S. Langley Ave., Chicago, IL",41.69002386725296,-87.60583083313071,way,"11255, South Langley Avenue, The Cottage, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",place,house,PULLMAN,Yes
Creed,Sherwood Park,,(773) 256-0926,PG-13,Yes,41.790484,-87.634039,"{""address"": ""5701 S. Shields Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,5701 S. Shields Ave.,Chicago,IL,,ENGLEWOOD,"5701 S. Shields Ave., Chicago, IL",41.79060875,-87.63365930984787,way,"Sherwood Park Fieldhouse, 5701-5705, South Shields Avenue, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",leisure,sports_centre,ENGLEWOOD,Yes
Pacific Rim,Jensen Park,,(312) 742-7054,PG-13,,41.9657,-87.720608,"{""address"": ""4650 N. Lawndale Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,4650 N. Lawndale Ave.,Chicago,IL,,ALBANY PARK,"4650 N. Lawndale Ave., Chicago, IL",41.96560506911606,-87.72072450019388,way,"4650, North Lawndale Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",place,house,ALBANY PARK,Yes
Jurassic World ,Lowe Playground Park,,(312) 747-6445,PG-13,,41.799823,-87.641609,"{""address"": ""5203 S. Lowe Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,5203 S. Lowe Ave.,Chicago,IL,,NEW CITY,"5203 S. Lowe Ave., Chicago, IL",41.79967204103777,-87.64153864333132,way,"5203, South Lowe Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,NEW CITY,Yes
The Living Green,North Park Village Nature Center,,(312) 744-5472,NR,Yes,41.986333,-87.728537,"{""address"": ""5801 N. Pulaski Rd."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,5801 N. Pulaski Rd.,Chicago,IL,,NORTH PARK,"5801 N. Pulaski Rd., Chicago, IL",41.98538845,-87.72383155527285,way,"North Park Village Chapel, 5801, North Pulaski Road, Brynford Park, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60712, United States",amenity,place_of_worship,NORTH PARK,Yes
Plan 9 from Outer Space,Indian Boundary Park,,(773) 764.0338,NR,No,42.008606,-87.692536,"{""address"": ""2500 W. Lunt Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,2500 W. Lunt Ave.,Chicago,IL,,WEST RIDGE,"2500 W. Lunt Ave., Chicago, IL",42.0089718,-87.69257514906371,way,"Indian Boundary Park Fieldhouse, 2500, West Lunt Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",building,public,WEST RIDGE,Yes
Ghost,Lindblom Park,,(312) 747-6443,PG-13,Yes,41.783375,-87.67402,"{""address"": ""6054 S. Damen Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,6054 S. Damen Ave.,Chicago,IL,,WEST ENGLEWOOD,"6054 S. Damen Ave., Chicago, IL",41.78326695,-87.67460265335257,way,"Lindblom Park Fieldhouse, 6054, South Damen Avenue, South Lynn, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",leisure,sports_centre,WEST ENGLEWOOD,Yes
West Side Story,Harold Washington Playlot Park,,(312) 747-6620 ,NR,Yes,41.800598,-87.584362,"{""address"": ""5200 S. Hyde Park Blvd."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,5200 S. Hyde Park Blvd.,Chicago,IL,,HYDE PARK,"5200 S. Hyde Park Blvd., Chicago, IL",41.8008811,-87.585048058448,way,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",amenity,place_of_worship,HYDE PARK,Yes
Hotel Transylvania 2,Mozart Park,,(312) 742-7535,PG,,41.918127,-87.722915,"{""address"": ""2036 N. Avers Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,2036 N. Avers Ave.,Chicago,IL,,LOGAN SQUARE,"2036 N. Avers Ave., Chicago, IL",41.9179874,-87.72378170693439,way,"Mozart Park Fieldhouse, 2036, North Avers Avenue, Pennock, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",leisure,sports_centre,LOGAN SQUARE,Yes
Daddy's Home,Avalon Park,,(312) 747-6015,,,41.744101,-87.594181,"{""address"": ""1215 E. 83rd St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,1215 E. 83rd St.,Chicago,IL,,AVALON PARK,"1215 E. 83rd St., Chicago, IL",41.74362195,-87.59427431655169,way,"Avalon Park Field House, 1215, East 83rd Street, Pierces Park, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",building,public,AVALON PARK,Yes
Inside Out,Veterans' Memorial Park,,(312) 747-6812,PG,Yes,41.717305,-87.555391,"{""address"": ""2820 E. 98th St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,2820 E. 98th St.,Chicago,IL,,SOUTH DEERING,"2820 E. 98th St., Chicago, IL",41.71766235,-87.55583659999999,way,"Veterans Memorial Park Fieldhouse, 2820, East 98th Street, Vet's Park, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",building,yes,SOUTH DEERING,Yes
Zootopia,Riis Park,,(312) 746-5363 ,PG,Yes,41.923817,-87.779347,"{""address"": ""6100 W. Fullerton Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,6100 W. Fullerton Ave.,Chicago,IL,,BELMONT CRAGIN,"6100 W. Fullerton Ave., Chicago, IL",41.9241735,-87.77856037456571,way,"Riis Park Fieldhouse, 6100, West Fullerton Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",building,public,BELMONT CRAGIN,Yes
Zootopia,Lake Shore Park,,(312) 742-7891,G,,41.897212,-87.617298,"{""address"": ""808 N. Lake Shore Dr."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,808 N. Lake Shore Dr.,Chicago,IL,,NEAR NORTH SIDE,"808 N. Lake Shore Dr., Chicago, IL",41.897175450000006,-87.61788656601382,way,"Lake Shore Park Fieldhouse, 808, North Lake Shore Drive, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60611, United States",leisure,sports_centre,NEAR NORTH SIDE,Yes
Inside Out,Kells Playground Park,,(312) 742-7544,PG,Yes,41.895563,-87.706576,"{""address"": ""3201 W. Chicago Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,3201 W. Chicago Ave.,Chicago,IL,,WEST TOWN,"3201 W. Chicago Ave., Chicago, IL",41.8957568,-87.6864445,way,"West Chicago Avenue, Ukrainian Village, West Town, Chicago, Cook County, Illinois, 60651, United States",highway,secondary,WEST TOWN,Yes
A Bug's Life,Maplewood Park,,(312) 742-0041 ,PG,,41.911016,-87.690906,"{""address"": ""1640 N. Maplewood Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,1640 N. Maplewood Ave.,Chicago,IL,,WEST TOWN,"1640 N. Maplewood Ave., Chicago, IL",41.9110634,-87.69125277570028,way,"Maplewood Park Fieldhouse, 1640, North Maplewood Avenue, West Town, Chicago, Cook County, Illinois, 60647, United States",building,yes,WEST TOWN,Yes
Inside Out,Marquette Park,,(312) 747-6469,PG,Yes,41.77132,-87.702908,"{""address"": ""6743 S. Kedzie Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,6743 S. Kedzie Ave.,Chicago,IL,,SOUTH LAWNDALE,"6743 S. Kedzie Ave., Chicago, IL",41.8307487,-87.7046401,way,"South Kedzie Avenue, South Lawndale, Chicago, Cook County, Illinois, 60632, United States",highway,secondary,SOUTH LAWNDALE,Yes
Inside Out,Dvorak Park,,(312) 746-5083,PG,Yes,41.855228,-87.653947,"{""address"": ""1119 W. Cullerton St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,1119 W. Cullerton St.,Chicago,IL,,LOWER WEST SIDE,"1119 W. Cullerton St., Chicago, IL",41.8549913,-87.6539415758752,way,"Dvorak Park Fieldhouse, 1119, West Cullerton Street, Pilsen, Lower West Side, Chicago, Cook County, Illinois, 60608, United States",leisure,sports_centre,LOWER WEST SIDE,Yes
The Peanuts Movie,Normandy Playground Park,,(773) 229-1421,G,Yes,41.797751,-87.788917,"{""address"": ""6660 W. 52nd St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,6660 W. 52nd St.,Chicago,IL,,GARFIELD RIDGE,"6660 W. 52nd St., Chicago, IL",41.7978440826501,-87.78840735896519,way,"6660, West 52nd Street, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,GARFIELD RIDGE,Yes
Entre Les Murs,Harold Washington Playlot Park,,(312) 747-6620 ,PG-13,Yes,41.800598,-87.584362,"{""address"": ""5200 S. Hyde Park Blvd."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,5200 S. Hyde Park Blvd.,Chicago,IL,,HYDE PARK,"5200 S. Hyde Park Blvd., Chicago, IL",41.8008811,-87.585048058448,way,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",amenity,place_of_worship,HYDE PARK,Yes
Jaws,Jonquil Park,,(312) 742-7816 ,PG,Yes,41.929029,-87.653839,"{""address"": ""1001 W. Wrightwood Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,1001 W. Wrightwood Ave.,Chicago,IL,,LINCOLN PARK,"1001 W. Wrightwood Ave., Chicago, IL",41.92908649711088,-87.65392882075318,way,"1001, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,LINCOLN PARK,Yes
Minions,Foster Park,,(312) 747-6135,PG,,41.741345,-87.659988,"{""address"": ""1440 W. 84th St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,1440 W. 84th St.,Chicago,IL,,AUBURN GRESHAM,"1440 W. 84th St., Chicago, IL",41.7416558,-87.6380572,way,"West 84th Street, Chester Highlands, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",highway,tertiary,AUBURN GRESHAM,Yes
Zootopia,Chicago Women's Park and Gardens,,(312) 328-0821,PG,Yes,41.857935,-87.622279,"{""address"": ""1801 S. Indiana Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,1801 S. Indiana Ave.,Chicago,IL,,NEAR SOUTH SIDE,"1801 S. Indiana Ave., Chicago, IL",41.85770755,-87.62204977108205,way,"Chicago Women's Park Fieldhouse, 1801, South Indiana Avenue, South Loop, Near South Side, Chicago, Cook County, Illinois, 60616, United States",building,public,NEAR SOUTH SIDE,Yes
Gabo: La Magia de lo Real (Gabo: The Creation of Gabriel Garcia Marquez),Loyola Park,,(773) 262-8605,NR,No,42.01044,-87.661298,"{""address"": ""1230 W. Greenleaf Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,1230 W. Greenleaf Ave.,Chicago,IL,,ROGERS PARK,"1230 W. Greenleaf Ave., Chicago, IL",42.0108584,-87.66167898206695,way,"Loyola Park Fieldhouse, 1230, West Greenleaf Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",building,public,ROGERS PARK,Yes
Star Wars,Independence Park,,(773) 478-3538,,,41.952657,-87.72507,"{""address"": ""3945 N. Springfield Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,3945 N. Springfield Ave.,Chicago,IL,,IRVING PARK,"3945 N. Springfield Ave., Chicago, IL",41.95295885,-87.7247681,way,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre,IRVING PARK,Yes
Aladdin,Calumet Park,,(312) 747-6039,G,Yes,41.717823,-87.531589,"{""address"": ""9801 S. Avenue G"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,9801 S. Avenue G,Chicago,IL,,EAST SIDE,"9801 S. Avenue G, Chicago, IL",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre,EAST SIDE,Yes
Jurassic World,Foster Park,,(312) 747-6135,PG-13,Yes,41.741345,-87.659988,"{""address"": ""1440 W. 84th St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,1440 W. 84th St.,Chicago,IL,,AUBURN GRESHAM,"1440 W. 84th St., Chicago, IL",41.7416558,-87.6380572,way,"West 84th Street, Chester Highlands, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",highway,tertiary,AUBURN GRESHAM,Yes
Goosebumps,Harris Park,,(312) 747-2706 ,PG,Yes,41.782258,-87.604362,"{""address"": ""6200 S. Drexel Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,6200 S. Drexel Ave.,Chicago,IL,,WOODLAWN,"6200 S. Drexel Ave., Chicago, IL",41.78174455,-87.60487367376206,way,"Harriet Harris Community Center, 6200, South Drexel Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",amenity,community_centre,WOODLAWN,Yes
Sponge Bob: Sponge Out Of Water ,Rainey Park,,(773) 284-0696,PG,No,41.749427,-87.730387,"{""address"": ""4350 W. 79th St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,4350 W. 79th St.,Chicago,IL,,ASHBURN,"4350 W. 79th St., Chicago, IL",41.7503231,-87.73100421776144,way,"4350, West 79th Street, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60652, United States",building,school,ASHBURN,Yes
Star Wars: The Force Awakens,Foster Park,,(312) 747-6135,PG-13,Yes,41.741345,-87.659988,"{""address"": ""1440 W. 84th St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,1440 W. 84th St.,Chicago,IL,,AUBURN GRESHAM,"1440 W. 84th St., Chicago, IL",41.7416558,-87.6380572,way,"West 84th Street, Chester Highlands, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",highway,tertiary,AUBURN GRESHAM,Yes
Hotel Transylvania 2,West Lawn Park,,(773) 284-2803,PG,Yes,41.774944,-87.728188,"{""address"": ""4233 W. 65th St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,4233 W. 65th St.,Chicago,IL,,WEST LAWN,"4233 W. 65th St., Chicago, IL",41.77486903606575,-87.72854091606648,way,"4233, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house,WEST LAWN,Yes
Jurassic World,Touhy-Herbert Park,,(312) 746-5560,PG-13,Yes,41.878695,-87.679552,"{""address"": ""2106 W. Adams St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2016,,,2106 W. Adams St.,Chicago,IL,,NEAR WEST SIDE,"2106 W. Adams St., Chicago, IL",41.87883515,-87.67939148755855,way,"Touhy-Herbert Park Fieldhouse, 2106, West Adams Street, Near West Side, Chicago, Cook County, Illinois, 60612, United States",building,yes,NEAR WEST SIDE,Yes
