title,park,date,phone,rating,cc,location.latitude,location.longitude,location.human_address2,datayear,day,park_address,address,city,state,zip,community,geocode_address,lat,long,osm_type,display_name,class,type
The Sandlot,Donovan Playground Park,2017-07-13T05:00:00Z,(312) 747-6111,PG,Y,41.828268,-87.647671,"{""address"": ""3620 S.Lituanica Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Thu,3620 S.Lituanica Ave.,3620 S.Lituanica Ave.,Chicago,IL,, BRIDGEPORT,"3620 S.Lituanica Ave., Chicago, IL",41.82813065,-87.6478986,way,"Donovan Park Fieldhouse, 3620, South Lituanica Avenue, Stockyards Industrial Corridor, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes
Trolls,White (Willye B.) Park,2017-08-12T05:00:00Z,(773) 262-5051,PG,Y,42.020685,-87.670605,"{""address"": ""7631 N. Ashland Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sat,7631 N. Ashland Ave.,7631 N. Ashland Ave.,Chicago,IL,, WEST TOWN,"7631 N. Ashland Ave., Chicago, IL",41.8988099,-87.667312,way,"North Ashland Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States",highway,primary
Moana,LeClaire Courts-Hearst Community Park,2017-08-18T05:00:00Z,(312) 747-6438,PG,Y,41.812909,-87.752889,"{""address"": ""5120 W. 44th St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Fri,5120 W. 44th St.,5120 W. 44th St.,Chicago,IL,, GARFIELD RIDGE,"5120 W. 44th St., Chicago, IL",41.81333735,-87.75134311995114,way,"LeClaire-Hearst Park Fieldhouse, 5120, West 44th Street, LeClaire Courts, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",leisure,sports_centre
The Secret Life of Pets,Humboldt Park,2017-06-24T05:00:00Z,(312) 742-7549,PG,Y,41.902822,-87.701792,"{""address"": ""1440 N. Sacramento"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sat,1440 N. Sacramento,1440 N. Sacramento,Chicago,IL,, NORTH LAWNDALE,"1440 N. Sacramento, Chicago, IL",41.8620485,-87.702066,way,"South Sacramento Drive, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",highway,secondary
Moana,Roosevelt Park,2017-08-08T05:00:00Z,(312) 747-7640,PG,Y,41.867444,-87.629875,"{""address"": ""62 W. Roosevelt Rd."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Tue,62 W. Roosevelt Rd.,62 W. Roosevelt Rd.,Chicago,IL,, NORTH LAWNDALE,"62 W. Roosevelt Rd., Chicago, IL",41.866407,-87.7057897,way,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States",highway,primary
La La Land,Chicago Women's Park and Gardens,2017-07-15T05:00:00Z,(312) 328-0821,PG-13,Y,41.857935,-87.622279,"{""address"": ""1801 S. Indiana Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sat,1801 S. Indiana Ave.,1801 S. Indiana Ave.,Chicago,IL,, NEAR SOUTH SIDE,"1801 S. Indiana Ave., Chicago, IL",41.85770755,-87.62204977108205,way,"Chicago Women's Park Fieldhouse, 1801, South Indiana Avenue, South Loop, Near South Side, Chicago, Cook County, Illinois, 60616, United States",building,public
An American in Paris,Harold Washington Playlot Park,2017-06-26T05:00:00Z,(312) 747-6620,NR,NA,41.800598,-87.584362,"{""address"": ""5200 S. Hyde Park Blvd."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Mon,5200 S. Hyde Park Blvd.,5200 S. Hyde Park Blvd.,Chicago,IL,, HYDE PARK,"5200 S. Hyde Park Blvd., Chicago, IL",41.8008811,-87.585048058448,way,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",amenity,place_of_worship
Moana,Green Briar Park,2017-08-04T05:00:00Z,(773) 761-0582,PG,Y,41.990486,-87.696173,"{""address"": ""2650 W. Peterson Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Fri,2650 W. Peterson Ave.,2650 W. Peterson Ave.,Chicago,IL,, WEST RIDGE,"2650 W. Peterson Ave., Chicago, IL",41.99096285,-87.69637183389287,way,"2650, West Peterson Avenue, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60645, United States",building,yes
Vengo Volviendo/Here and There,Dvorak Park,2017-07-19T05:00:00Z,(312) 746-5083,NR,Y,41.855228,-87.653947,"{""address"": ""1119 W. Cullerton St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Wed,1119 W. Cullerton St.,1119 W. Cullerton St.,Chicago,IL,, LOWER WEST SIDE,"1119 W. Cullerton St., Chicago, IL",41.8549913,-87.6539415758752,way,"Dvorak Park Fieldhouse, 1119, West Cullerton Street, Pilsen, Lower West Side, Chicago, Cook County, Illinois, 60608, United States",leisure,sports_centre
X-Men: Apocalypse,Union Park,2017-08-02T05:00:00Z,(312) 746-5494,PG-13,Y,41.884747,-87.66427,"{""address"": ""1501 W. Randolph St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Wed,1501 W. Randolph St.,1501 W. Randolph St.,Chicago,IL,, NEAR WEST SIDE,"1501 W. Randolph St., Chicago, IL",41.88489938692088,-87.66474016245968,way,"1501, West Randolph Street, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house
Moana,Jonquil Playlot Park,2017-08-20T05:00:00Z,(312) 742-7816,PG,Y,41.929029,-87.653839,"{""address"": ""1001 W. Wrightwood Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sun,1001 W. Wrightwood Ave.,1001 W. Wrightwood Ave.,Chicago,IL,, LINCOLN PARK,"1001 W. Wrightwood Ave., Chicago, IL",41.92908649711088,-87.65392882075318,way,"1001, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house
Moana,Marquette Park,2017-08-03T05:00:00Z,(312) 747-6469,PG,Y,41.77132,-87.702908,"{""address"": ""6743 S. Kedzie Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Thu,6743 S. Kedzie Ave.,6743 S. Kedzie Ave.,Chicago,IL,, SOUTH LAWNDALE,"6743 S. Kedzie Ave., Chicago, IL",41.8307487,-87.7046401,way,"South Kedzie Avenue, South Lawndale, Chicago, Cook County, Illinois, 60632, United States",highway,secondary
The LEGO Batman Movie,Chicago Women's Park and Gardens,2017-08-26T05:00:00Z,(312) 328-0821,PG,Y,41.857935,-87.622279,"{""address"": ""1801 S. Indiana Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sat,1801 S. Indiana Ave.,1801 S. Indiana Ave.,Chicago,IL,, NEAR SOUTH SIDE,"1801 S. Indiana Ave., Chicago, IL",41.85770755,-87.62204977108205,way,"Chicago Women's Park Fieldhouse, 1801, South Indiana Avenue, South Loop, Near South Side, Chicago, Cook County, Illinois, 60616, United States",building,public
Fences,Lindblom Park,2017-08-04T05:00:00Z,(312) 747-6443,PG-13,Y,41.783375,-87.67402,"{""address"": ""6054 S. Damen Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Fri,6054 S. Damen Ave.,6054 S. Damen Ave.,Chicago,IL,, WEST ENGLEWOOD,"6054 S. Damen Ave., Chicago, IL",41.78326695,-87.67460265335257,way,"Lindblom Park Fieldhouse, 6054, South Damen Avenue, South Lynn, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",leisure,sports_centre
The Wiz,Clark (John) Park,2017-06-22T05:00:00Z,(773) 287-7794,G,Y,41.876926,-87.740505,"{""address"": ""4615 W. Jackson Blvd."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Thu,4615 W. Jackson Blvd.,4615 W. Jackson Blvd.,Chicago,IL,, WEST GARFIELD PARK,"4615 W. Jackson Blvd., Chicago, IL",41.876731899999996,-87.74096706801876,way,"Clark Park Fieldhouse, 4615, West Jackson Boulevard, West Garfield Park, Chicago, Cook County, Illinois, 60644, United States",leisure,sports_centre
Finding Dory,Chippewa Park,2017-08-07T05:00:00Z,(773) 731-0380,PG,Y,42.004309,-87.70461,"{""address"": ""6748 N. Sacramento Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Mon,6748 N. Sacramento Ave.,6748 N. Sacramento Ave.,Chicago,IL,, WEST RIDGE,"6748 N. Sacramento Ave., Chicago, IL",42.003594285797796,-87.70471434648694,way,"6748, North Sacramento Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",place,house
Sing,Heritage Green Park,2017-06-21T05:00:00Z,(312) 746-5494,PG,Y,41.879284,-87.642727,"{""address"": ""610 W. Adams St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Wed,610 W. Adams St.,610 W. Adams St.,Chicago,IL,, NEAR WEST SIDE,"610 W. Adams St., Chicago, IL",41.87935467458336,-87.64278532791305,way,"610, West Adams Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60661, United States",place,house
Close Encounters of the Third Kind,Northerly Island,2017-08-13T05:00:00Z,(312) 745-2910,PG,Y,41.860664,-87.610261,"{""address"": ""1521 S. Linn White Dr."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sun,1521 S. Linn White Dr.,1521 S. Linn White Dr.,Chicago,IL,, NEAR SOUTH SIDE,"1521 S. Linn White Dr., Chicago, IL",41.86349715605027,-87.60910941477316,way,"1521, South Linn White Drive, Near South Side, Chicago, Cook County, Illinois, 60605, United States",place,house
Rogue One,McGuane Park,2017-08-23T05:00:00Z,(312) 747-6497,PG-13,Y,41.840891,-87.649283,"{""address"": ""2901 S. Poplar Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Wed,2901 S. Poplar Ave.,2901 S. Poplar Ave.,Chicago,IL,, BRIDGEPORT,"2901 S. Poplar Ave., Chicago, IL",41.84121015,-87.64867008738815,way,"McGuane Park Fieldhouse, 2901, South Poplar Avenue, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",leisure,sports_centre
The Secret Life of Pets,Independence Park,2017-07-02T05:00:00Z,(773) 478-3538,PG,Y,41.952657,-87.72507,"{""address"": ""3945 N. Springfield Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sun,3945 N. Springfield Ave.,3945 N. Springfield Ave.,Chicago,IL,, IRVING PARK,"3945 N. Springfield Ave., Chicago, IL",41.95295885,-87.7247681,way,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre
Sing,Kedvale Park,2017-06-13T05:00:00Z,(312) 742-7543,PG,Y,41.906237,-87.730323,"{""address"": ""4134 W. Hirsch St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Tue,4134 W. Hirsch St.,4134 W. Hirsch St.,Chicago,IL,, HUMBOLDT PARK,"4134 W. Hirsch St., Chicago, IL",41.90637325,-87.73043278541579,way,"Kedvale Park Fieldhouse, 4134, West Hirsch Street, Beat 2534, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States",leisure,sports_centre
National Treasure,Chase Park,2017-08-31T05:00:00Z,(312) 742-7518,PG,Y,41.967097,-87.669326,"{""address"": ""4701 N. Ashland Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Thu,4701 N. Ashland Ave.,4701 N. Ashland Ave.,Chicago,IL,, WEST TOWN,"4701 N. Ashland Ave., Chicago, IL",41.8988099,-87.667312,way,"North Ashland Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States",highway,primary
Ghostbusters (2016),Vittum Park,2017-07-05T05:00:00Z,(773) 284-6022,PG-13,Y,41.801881,-87.762183,"{""address"": ""5010 W. 50th St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Wed,5010 W. 50th St.,5010 W. 50th St.,Chicago,IL,, GARFIELD RIDGE,"5010 W. 50th St., Chicago, IL",41.8024346,-87.74821483791327,way,"5010, West 50th Street, Archer Limits, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes
August Rush,Winnemac Park,2017-08-05T05:00:00Z,(312) 742-5101,PG,Y,41.974286,-87.684226,"{""address"": ""5100 N. Leavitt St"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sat,5100 N. Leavitt St,5100 N. Leavitt St,Chicago,IL,, LINCOLN SQUARE,"5100 N. Leavitt St, Chicago, IL",41.974143,-87.684336,way,"5100, North Leavitt Street, West Ravenswood, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",place,house
Barber Shop: The Next Cut,Sherwood Park,2017-06-09T05:00:00Z,(773) 256-0926,PG-13,Y,41.790484,-87.634039,"{""address"": ""5701 S. Shields Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Fri,5701 S. Shields Ave.,5701 S. Shields Ave.,Chicago,IL,, ENGLEWOOD,"5701 S. Shields Ave., Chicago, IL",41.790608750000004,-87.63365930984787,way,"Sherwood Park Fieldhouse, 5701-5705, South Shields Avenue, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",leisure,sports_centre
Tyler Perry's Boo: A Madea Halloween,Austin Town Hall Park,2017-07-27T05:00:00Z,(773) 287-7658,PG-13,Y,41.887286,-87.765528,"{""address"": ""5610 W. Lake St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Thu,5610 W. Lake St.,5610 W. Lake St.,Chicago,IL,, AUSTIN,"5610 W. Lake St., Chicago, IL",41.888470850000004,-87.7658057062049,way,"Austin Town Hall, 5610, West Lake Street, Austin, Chicago, Cook County, Illinois, 60644, United States",leisure,sports_centre
Rudy,Eugene Field Park,2017-08-17T05:00:00Z,(773) 478-9744,PG,Y,41.973843,-87.722074,"{""address"": ""5100 N. Ridgeway Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Thu,5100 N. Ridgeway Ave.,5100 N. Ridgeway Ave.,Chicago,IL,, NORTH PARK,"5100 N. Ridgeway Ave., Chicago, IL",41.97400195,-87.72242842256321,way,"Eugene Field Park Fieldhouse, 5100, North Ridgeway Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",leisure,sports_centre
The Secret Life of Pets,Murray Playground Park,2017-06-24T05:00:00Z,(312) 747-6562,PG,Y,41.761241,-87.666741,"{""address"": ""1743 W. 73rd St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sat,1743 W. 73rd St.,1743 W. 73rd St.,Chicago,IL,, WEST ENGLEWOOD,"1743 W. 73rd St., Chicago, IL",41.7610781,-87.66796543002147,way,"1743, West 73rd Street, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States",building,yes
Sing,Douglas Park Cultural and Community Center,2017-07-14T05:00:00Z,(773) 762-2842,PG,Y,41.862686,-87.701891,"{""address"": ""1401 S. Sacramento Dr."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Fri,1401 S. Sacramento Dr.,1401 S. Sacramento Dr.,Chicago,IL,, NORTH LAWNDALE,"1401 S. Sacramento Dr., Chicago, IL",41.8623929,-87.69969015636636,way,"Douglas Park Field House, 1401, South Sacramento Drive, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",leisure,sports_centre
Los Fabulosos Ma Mejores,Piotrowski Park,2017-08-09T05:00:00Z,(312) 745-4801,NR,Y,41.836813,-87.731076,"{""address"": ""4247 W. 31st St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Wed,4247 W. 31st St.,4247 W. 31st St.,Chicago,IL,, SOUTH LAWNDALE,"4247 W. 31st St., Chicago, IL",41.836480050000006,-87.73077856787249,way,"Piotrowski Park Fieldhouse, 4247, West 31st Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",leisure,sports_centre
Queen of Katwe,South Shore Cultural Center,2017-08-28T05:00:00Z,(773) 256-0149,PG,Y,41.766242,-87.562783,"{""address"": ""7059 S. South Shore Drive"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Mon,7059 S. South Shore Drive,7059 S. South Shore Drive,Chicago,IL,, SOUTH SHORE,"7059 S. South Shore Drive, Chicago, IL",41.766546000000005,-87.56483496812618,way,"Chicago Police Department Mounted Unit Horse Stables, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",amenity,police
Race,Rainbow Beach & Park,2017-07-14T05:00:00Z,(312) 745-1479,PG-13,Y,41.758192,-87.55023,"{""address"": ""3111 East 77th St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Fri,3111 East 77th St.,3111 East 77th St.,Chicago,IL,, SOUTH SHORE,"3111 East 77th St., Chicago, IL",41.757299790679454,-87.55296722471722,way,"3111, East 77th Street, Windsor Park, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",place,house
The Peanuts Movie,Beverly Park,2017-07-11T05:00:00Z,(312) 747-6024,G,Y,41.708192,-87.68277,"{""address"": ""2460 W. 102nd St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Tue,2460 W. 102nd St.,2460 W. 102nd St.,Chicago,IL,, BEVERLY,"2460 W. 102nd St., Chicago, IL",41.708281,-87.68348520408163,way,"2460, West 102nd Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60655, United States",place,house
Yo soy un Politico/I am a Politicion,Loyola Park,2017-08-02T05:00:00Z,(773) 262-8605,NR,Y,42.01044,-87.661298,"{""address"": ""1230 W. Greenleaf Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Wed,1230 W. Greenleaf Ave.,1230 W. Greenleaf Ave.,Chicago,IL,, ROGERS PARK,"1230 W. Greenleaf Ave., Chicago, IL",42.010858400000004,-87.66167898206695,way,"Loyola Park Fieldhouse, 1230, West Greenleaf Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",building,public
Queen of Katwe,Loyola Park,2017-07-08T05:00:00Z,(773) 262-8605,PG,Y,42.01044,-87.661298,"{""address"": ""1230 W. Greenleaf Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sat,1230 W. Greenleaf Ave.,1230 W. Greenleaf Ave.,Chicago,IL,, ROGERS PARK,"1230 W. Greenleaf Ave., Chicago, IL",42.010858400000004,-87.66167898206695,way,"Loyola Park Fieldhouse, 1230, West Greenleaf Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",building,public
The Secret Life of Pets,Commercial Club Playground,2017-08-10T05:00:00Z,(312) 742-7558,PG,Y,41.896879,-87.673798,"{""address"": ""1845 W. Rice St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Thu,1845 W. Rice St.,1845 W. Rice St.,Chicago,IL,, WEST TOWN,"1845 W. Rice St., Chicago, IL",41.89666055,-87.67416929382364,way,"Commercial Club Park Fieldhouse, 1845, West Rice Street, West Town, Chicago, Cook County, Illinois, 60622, United States",leisure,sports_centre
The Angry Birds Movie,Dunbar Park,2017-07-18T05:00:00Z,(312) 747-6287,PG,Y,41.838421,-87.618745,"{""address"": ""300 E. 31st St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Tue,300 E. 31st St.,300 E. 31st St.,Chicago,IL,, DOUGLAS,"300 E. 31st St., Chicago, IL",41.838465,-87.620472,way,"300, East 31st Street, Douglas, Chicago, Cook County, Illinois, 60616, United States",place,house
The Princess Bride,Calumet Park,2017-07-17T05:00:00Z,(312) 747-6039,PG,Y,41.717823,-87.531589,"{""address"": ""9801 S. Ave G"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Mon,9801 S. Ave G,9801 S. Ave G,Chicago,IL,, EAST SIDE,"9801 S. Ave G, Chicago, IL",41.71758375,-87.5301963176882,way,"Calumet Park Field House, 9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre
Jaws,Oz Park,2017-07-08T05:00:00Z,(312) 742-7898,PG,Y,41.919044,-87.647303,"{""address"": ""2021 N. Burling St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sat,2021 N. Burling St.,2021 N. Burling St.,Chicago,IL,, LINCOLN PARK,"2021 N. Burling St., Chicago, IL",41.918992,-87.64703934580413,relation,"2021, North Burling Street, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,school
Hidden Figures,Burnside Park,2017-08-09T05:00:00Z,(312) 747-6015,PG,Y,41.723933,-87.597269,"{""address"": ""9400 S. Greenwood Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Wed,9400 S. Greenwood Ave.,9400 S. Greenwood Ave.,Chicago,IL,, HYDE PARK,"9400 S. Greenwood Ave., Chicago, IL",41.7950292,-87.5997692,way,"South Greenwood Avenue, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",highway,residential
Fantastic Beasts and Where to Find Them,Jonquil Playlot Park,2017-08-13T05:00:00Z,(312) 742-7816,PG-13,Y,41.929029,-87.653839,"{""address"": ""1001 W. Wrightwood Ave."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Sun,1001 W. Wrightwood Ave.,1001 W. Wrightwood Ave.,Chicago,IL,, LINCOLN PARK,"1001 W. Wrightwood Ave., Chicago, IL",41.92908649711088,-87.65392882075318,way,"1001, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house
Mrs. Doubtfire,Shabbona Park,2017-07-25T05:00:00Z,(773) 685-6205,PG-13,Y,41.945407,-87.800259,"{""address"": ""6935 W. Addison St."", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": """"}",2017,Tue,6935 W. Addison St.,6935 W. Addison St.,Chicago,IL,, LAKE VIEW,"6935 W. Addison St., Chicago, IL",41.9472893,-87.6519015,way,"West Addison Street, Wrigleyville, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",highway,secondary
